home_team,date,plays
PHI,20091109,"[(""'MISS Richardson  3PT Jump Shot'"", 21.6), (""MISS Barbosa 27' 3PT Jump Shot"", 24.3), (""MISS Williams 25' 3PT Jump Shot"", 26.5)]"
NY,20091109,"[(""MISS D. Williams 21' Jump Shot"", 24.8), (""'Okur  Layup (18 PTS)'"", 24.9), (""MISS Harrington 24' 3PT Jump Shot"", 39.6), (""MISS Hughes 13' Jump Shot"", 25.8), (""MISS Douglas 9' Jump Shot"", 42.0)]"
SA,20091109,[]
GS,20091109,[]
LAC,20091109,[]
CHA,20091110,[]
MIA,20091110,[]
CHI,20091110,"[(""'MISS Salmons  3PT Jump Shot'"", 45.5), (""'MISS Noah  Layup'"", 25.4), (""'Rose  Layup (20 PTS)'"", 25.5), (""Anthony 14' Fadeaway Jumper (20 PTS)"", 36.3), (""'Rose Free Throw 1 of 2 (21 PTS)'"", 20.7), (""'Rose Free Throw 2 of 2 (22 PTS)'"", 21.4)]"
MEM,20091110,[]
DAL,20091110,[]
SAC,20091110,"[(""MISS Durant 26' 3PT Jump Shot"", 43.0)]"
IND,20091111,[]
TOR,20091111,[]
BOS,20091111,[]
DET,20091111,[]
NJ,20091111,"[(""MISS Alston 25' 3PT Jump Shot"", 21.4), (""MISS Iguodala 5' Jump Shot"", 21.8), (""MISS Speights 6' Hook Shot"", 22.2), (""'MISS Young  Layup'"", 22.1), (""'Speights  Putback Layup (18 PTS)'"", 22.3), (""'MISS Hassell  Driving Layup'"", 27.5), (""MISS Iguodala 23' Jump Shot"", 23.0), (""'MISS Lopez  Layup'"", 41.1), (""'Dalembert REBOUND (Off:2 Def:6)'"", 20.7), (""MISS Williams 20' Jump Shot"", 33.9)]"
NY,20091111,[]
MIL,20091111,[]
MIN,20091111,[]
ORL,20091111,[]
HOU,20091111,[]
SA,20091111,[]
LAC,20091111,"[(""MISS Butler 26' 3PT Jump Shot"", 22.4), (""MISS Davis 27' 3PT Jump Shot"", 22.7), (""MISS Butler 24' 3PT Jump Shot"", 27.8), (""MISS Durant 12' Jump Shot"", 25.4), (""MISS Butler 25' 3PT Jump Shot"", 40.2), (""Durant 15' Step Back Jump Shot (30 PTS)"", 31.6)]"
PHX,20091111,[]
MIA,20091112,[]
LAL,20091112,[]
ORL,20091113,[]
PHI,20091113,[]
NY,20091113,[]
BOS,20091113,[]
MIN,20091113,[]
NO,20091113,[]
SAC,20091113,[]
DEN,20091113,[]
LAC,20091113,"[(""MISS Telfair 31' 3PT Jump Shot"", 20.1)]"
ATL,20091114,[]
CHA,20091114,[]
IND,20091114,[]
WSH,20091114,"[(""MISS Arenas 19' Jump Shot"", 20.2), (""Gordon 9' Running Bank Shot (23 PTS)"", 22.3), (""MISS Boykins 15' Jump Shot"", 21.4), (""'MISS Boykins  3PT Jump Shot'"", 42.1), (""Gordon 8' Running Jump Shot (26 PTS)"", 23.2)]"
