gameid,date,away_team,home_team,box_score
291108023,20091108,GSW,SAC,"[('Udrih,Beno', '34:41', '9', '.643', '0', '.000', '2', '.667', '20', '2', '3', '6', '0', '0', '2'), ('Evans,Tyreke', '28:42', '8', '.533', '1', '1.000', '6', '.857', '23', '2', '8', '2', '2', '0', '0'), ('Nocioni,Andres', '28:05', '5', '.333', '0', '.000', '0', '', '10', '0', '1', '2', '1', '0', '0'), ('Thompson,Jason', '27:07', '6', '.545', '0', '', '7', '.875', '19', '3', '10', '0', '0', '1', '0'), ('Hawes,Spencer', '21:42', '3', '.600', '0', '', '4', '.800', '10', '3', '6', '1', '0', '2', '4'), ('Casspi,Omri', '35:56', '4', '.667', '4', '.667', '0', '.000', '12', '0', '10', '5', '3', '0', '3'), ('Udoka,Ime', '32:54', '1', '.167', '0', '.000', '4', '1.000', '6', '2', '6', '3', '0', '0', '3'), ('Greene,Donte', '19:55', '6', '.500', '0', '.000', '5', '1.000', '17', '1', '5', '1', '1', '1', '1'), ('Rodriguez,Sergio', '6:10', '0', '.000', '0', '.000', '1', '.500', '1', '0', '0', '1', '1', '0', '0'), ('Brockman,Jon', '4:48', '1', '1.000', '0', '', '0', '', '2', '2', '3', '0', '0', '0', '1'), ('SAC', '240', '43', '.494', '5', '.278', '29', '.763', '120', '15', '52', '21', '8', '4', '14')],[('Jackson,Stephen', '33:52', '7', '.438', '2', '.286', '5', '.556', '21', '1', '2', '2', '1', '2', '1'), ('Azubuike,Kelenna', '33:38', '5', '.625', '2', '.500', '1', '.500', '13', '0', '7', '1', '0', '2', '0'), ('Curry,Stephen', '31:15', '4', '.500', '1', '.500', '0', '.000', '9', '1', '4', '6', '0', '0', '5'), ('Ellis,Monta', '29:10', '4', '.364', '0', '.000', '1', '.333', '9', '1', '4', '5', '1', '0', '4'), ('Biedrins,Andris', '21:41', '1', '.333', '0', '', '0', '', '2', '1', '6', '1', '0', '1', '0'), ('Maggette,Corey', '25:03', '8', '.667', '0', '', '4', '.800', '20', '0', '2', '2', '1', '0', '1'), ('Morrow,Anthony', '22:32', '5', '.556', '1', '.500', '0', '.000', '11', '1', '6', '0', '0', '1', '1'), ('Randolph,Anthony', '22:21', '5', '.556', '0', '', '4', '1.000', '14', '1', '2', '1', '0', '0', '1'), ('Watson,C.J.', '8:46', '0', '.000', '0', '.000', '0', '', '0', '0', '0', '1', '0', '0', '0'), ('Law,Acie', '7:44', '2', '1.000', '0', '', '2', '1.000', '6', '0', '0', '1', '1', '0', '0'), ('Moore,Mikki', '3:58', '1', '.500', '0', '', '0', '', '2', '1', '1', '0', '0', '0', '1'), ('GSW', '240', '42', '.506', '6', '.333', '17', '.607', '107', '7', '34', '20', '4', '6', '14')]"
291108013,20091108,NOH,LAL,"[('Bryant,Kobe', '33:42', '11', '.524', '0', '.000', '6', '1.000', '28', '0', '2', '1', '1', '0', '5'), ('Odom,Lamar', '30:00', '1', '.167', '1', '.250', '4', '1.000', '7', '1', '9', '6', '0', '2', '1'), ('World Peace,Metta', '29:39', '2', '.333', '0', '.000', '1', '.500', '5', '0', '8', '7', '0', '0', '2'), ('Ilunga-Mbenga,Didier', '29:37', '5', '.556', '0', '', '0', '.000', '10', '4', '12', '0', '1', '4', '0'), ('Fisher,Derek', '13:53', '3', '.600', '2', '.667', '0', '', '8', '0', '2', '2', '0', '0', '0'), ('Powell,Josh', '21:42', '1', '.167', '0', '', '0', '', '2', '0', '3', '1', '0', '1', '1'), ('Brown,Shannon', '21:05', '6', '.750', '3', '.750', '0', '', '15', '0', '0', '2', '0', '0', '0'), ('Walton,Luke', '21:02', '4', '.571', '3', '.600', '0', '', '11', '0', '2', '2', '2', '0', '1'), ('Farmar,Jordan', '20:07', '1', '.200', '0', '.000', '4', '1.000', '6', '1', '3', '5', '1', '0', '1'), ('Vujacic,Sasha', '12:15', '2', '.500', '2', '1.000', '1', '1.000', '7', '1', '2', '0', '0', '0', '1'), ('Morrison,Adam', '6:58', '2', '.500', '1', '.500', '0', '', '5', '1', '2', '1', '0', '0', '0'), ('LAL', '240', '38', '.469', '12', '.444', '16', '.889', '104', '8', '45', '27', '5', '7', '12')],[('Paul,Chris', '29:39', '3', '.375', '0', '.000', '9', '.818', '15', '0', '1', '9', '1', '0', '0'), ('West,David', '29:39', '4', '.364', '0', '', '3', '.750', '11', '1', '4', '0', '1', '0', '2'), ('Okafor,Emeka', '26:55', '5', '.417', '0', '', '0', '.000', '10', '5', '14', '0', '0', '1', '3'), ('Brown,Devin', '21:14', '4', '.571', '2', '1.000', '0', '', '10', '0', '1', '1', '0', '0', '1'), ('Wright,Julian', '18:08', '1', '.333', '0', '', '0', '', '2', '0', '0', '1', '1', '0', '3'), ('Posey,James', '24:16', '3', '.429', '2', '.400', '2', '1.000', '10', '2', '6', '1', '2', '0', '1'), ('Stojakovic,Peja', '23:12', '2', '.250', '1', '.167', '1', '1.000', '6', '1', '3', '1', '0', '1', '0'), ('Armstrong,Hilton', '21:05', '0', '.000', '0', '', '0', '', '0', '3', '6', '3', '1', '0', '0'), ('Songaila,Darius', '18:21', '3', '.300', '0', '', '0', '', '6', '2', '5', '3', '1', '0', '2'), ('Brown,Bobby', '14:23', '2', '.222', '0', '.000', '0', '', '4', '0', '1', '1', '0', '0', '0'), ('Thornton,Marcus', '6:34', '2', '.500', '2', '.667', '2', '1.000', '8', '1', '1', '0', '0', '0', '0'), ('Collison,Darren', '6:34', '2', '.500', '0', '.000', '2', '1.000', '6', '0', '1', '3', '1', '0', '0'), ('NOH', '240', '31', '.365', '7', '.318', '19', '.826', '88', '15', '43', '23', '8', '2', '12')]"
291109020,20091109,PHO,PHI,"[('Iguodala,Andre', '37:04', '11', '.647', '2', '.500', '0', '', '24', '3', '9', '1', '0', '0', '3'), ('Young,Thaddeus', '34:56', '5', '.500', '0', '', '5', '.833', '15', '2', '4', '3', '1', '1', '3'), ('Williams,Lou', '32:54', '6', '.375', '0', '.000', '1', '.500', '13', '0', '3', '3', '2', '1', '0'), ('Brand,Elton', '21:13', '4', '.500', '0', '', '2', '1.000', '10', '0', '2', '1', '1', '1', '1'), ('Dalembert,Samuel', '18:23', '3', '.750', '0', '', '2', '1.000', '8', '2', '5', '3', '1', '0', '1'), ('Speights,Marreese', '29:37', '8', '.615', '0', '', '4', '.800', '20', '1', '8', '1', '0', '0', '0'), ('Green,Willie', '17:19', '2', '1.000', '0', '', '4', '.800', '8', '0', '1', '3', '0', '1', '2'), ('Smith,Jason', '16:35', '1', '.250', '1', '1.000', '2', '1.000', '5', '1', '2', '2', '1', '0', '0'), ('Holiday,Jrue', '15:10', '3', '.600', '2', '.667', '0', '', '8', '0', '3', '2', '2', '0', '1'), ('Carney,Rodney', '10:47', '1', '.333', '0', '', '2', '.667', '4', '1', '2', '0', '1', '0', '0'), ('Kapono,Jason', '6:02', '0', '', '0', '', '0', '', '0', '0', '0', '1', '0', '0', '0'), ('PHI', '240', '44', '.537', '5', '.385', '22', '.815', '115', '10', '39', '20', '9', '4', '11')],[(""Stoudemire,Amar'e"", '40:19', '6', '.429', '0', '', '5', '.625', '17', '2', '6', '2', '0', '0', '1'), ('Richardson,Jason', '38:05', '11', '.688', '6', '.750', '1', '1.000', '29', '2', '8', '2', '0', '0', '0'), ('Nash,Steve', '36:10', '6', '.667', '1', '.333', '8', '1.000', '21', '0', '2', '20', '0', '1', '7'), ('Frye,Channing', '30:31', '4', '.308', '2', '.222', '0', '', '10', '0', '3', '2', '0', '0', '1'), ('Hill,Grant', '30:25', '4', '.500', '0', '', '3', '.750', '11', '1', '8', '3', '0', '0', '0'), ('Dudley,Jared', '22:05', '6', '.857', '4', '.800', '2', '.500', '18', '1', '5', '1', '3', '0', '0'), ('Barbosa,Leandro', '21:28', '3', '.600', '2', '.500', '0', '', '8', '0', '1', '0', '0', '0', '0'), ('Dragic,Goran', '10:44', '0', '.000', '0', '.000', '3', '.750', '3', '0', '0', '2', '1', '0', '1'), ('Amundson,Lou', '8:15', '1', '.500', '0', '', '0', '', '2', '0', '0', '0', '0', '0', '2'), ('Collins,Jarron', '1:58', '0', '', '0', '', '0', '', '0', '0', '0', '0', '0', '0', '0'), ('PHO', '240', '41', '.532', '15', '.500', '22', '.759', '119', '6', '33', '32', '4', '1', '12')]"
291109018,20091109,UTA,NYK,"[('Hughes,Larry', '41:24', '3', '.250', '0', '.000', '6', '.750', '12', '0', '5', '5', '4', '2', '2'), ('Chandler,Wilson', '33:06', '8', '.533', '1', '.250', '0', '', '17', '1', '10', '2', '0', '0', '0'), ('Lee,David', '30:26', '5', '.500', '0', '.000', '2', '.667', '12', '1', '7', '2', '2', '0', '1'), ('Duhon,Chris', '28:11', '2', '.286', '2', '.400', '2', '.500', '8', '0', '3', '4', '0', '0', '2'), ('Gallinari,Danilo', '24:59', '2', '.286', '1', '.333', '2', '1.000', '7', '0', '3', '0', '0', '2', '0'), ('Jeffries,Jared', '30:53', '2', '1.000', '0', '', '1', '.250', '5', '3', '8', '2', '0', '3', '1'), ('Harrington,Al', '27:42', '4', '.286', '1', '.143', '2', '1.000', '11', '1', '2', '0', '1', '1', '2'), ('Douglas,Toney', '23:19', '9', '.643', '3', '.429', '0', '', '21', '1', '2', '1', '2', '0', '2'), ('NYK', '240', '35', '.432', '8', '.276', '15', '.652', '93', '7', '40', '16', '9', '8', '10')],[('Kirilenko,Andrei', '41:22', '9', '.563', '5', '.625', '0', '', '23', '3', '6', '6', '0', '1', '1'), ('Williams,Deron', '40:53', '2', '.200', '0', '.000', '1', '.500', '5', '1', '6', '16', '2', '0', '7'), ('Boozer,Carlos', '39:01', '10', '.714', '0', '', '3', '.750', '23', '1', '14', '0', '1', '0', '3'), ('Brewer,Ronnie', '35:58', '5', '.385', '1', '.500', '1', '.250', '12', '3', '5', '2', '2', '1', '1'), ('Okur,Mehmet', '32:52', '7', '.467', '2', '.400', '2', '1.000', '18', '3', '12', '1', '0', '1', '1'), ('Millsap,Paul', '24:07', '1', '.200', '0', '', '2', '.500', '4', '1', '5', '1', '0', '0', '2'), ('Matthews,Wesley', '18:40', '2', '.400', '0', '.000', '2', '1.000', '6', '0', '2', '0', '0', '0', '3'), ('Price,Ronnie', '5:40', '1', '.333', '0', '', '0', '', '2', '0', '3', '2', '1', '0', '1'), ('Maynor,Eric', '1:27', '0', '', '0', '', '2', '1.000', '2', '0', '0', '0', '0', '0', '0'), ('UTA', '240', '37', '.457', '8', '.381', '13', '.650', '95', '12', '53', '28', '6', '3', '19')]"
291109024,20091109,TOR,SAS,"[('Jefferson,Richard', '37:17', '9', '.563', '1', '.333', '5', '.625', '24', '2', '8', '7', '0', '0', '1'), ('Hill,George', '35:40', '8', '.533', '0', '.000', '6', '.667', '22', '0', '2', '5', '1', '0', '2'), ('Bogans,Keith', '16:42', '2', '.667', '1', '.500', '4', '1.000', '9', '0', '0', '0', '0', '0', '0'), ('Finley,Michael', '14:30', '2', '.500', '2', '1.000', '1', '.500', '7', '1', '3', '0', '1', '0', '1'), ('Ratliff,Theo', '8:37', '1', '.500', '0', '', '0', '', '2', '1', '1', '0', '0', '1', '0'), ('Bonner,Matt', '34:00', '7', '.438', '4', '.500', '0', '', '18', '1', '4', '2', '0', '0', '0'), ('Ginobili,Manu', '32:14', '8', '.533', '6', '.750', '14', '.875', '36', '1', '4', '8', '1', '4', '1'), ('McDyess,Antonio', '23:44', '2', '.400', '0', '', '3', '.600', '7', '5', '10', '3', '0', '0', '0'), ('Blair,DeJuan', '18:59', '3', '.429', '0', '', '0', '', '6', '4', '7', '1', '0', '0', '1'), ('Mason,Roger', '17:23', '0', '.000', '0', '.000', '0', '', '0', '1', '2', '2', '0', '1', '0'), ('Hairston,Malik', '0:54', '0', '', '0', '', '0', '', '0', '0', '0', '0', '0', '0', '0'), ('SAS', '240', '42', '.483', '14', '.500', '33', '.750', '131', '16', '41', '28', '3', '6', '6')],[('Bargnani,Andrea', '35:41', '7', '.538', '1', '.250', '2', '1.000', '17', '0', '4', '3', '0', '1', '0'), ('Calderon,Jose', '33:11', '5', '.714', '1', '.500', '2', '.667', '13', '0', '2', '9', '0', '0', '2'), ('Bosh,Chris', '32:27', '8', '.500', '1', '1.000', '15', '.882', '32', '3', '10', '1', '0', '1', '2'), ('Turkoglu,Hedo', '32:04', '8', '.667', '2', '1.000', '2', '.667', '20', '0', '3', '2', '0', '0', '3'), ('DeRozan,DeMar', '12:58', '1', '.500', '0', '', '0', '', '2', '1', '1', '0', '1', '1', '1'), ('Wright,Antoine', '24:13', '2', '.333', '1', '.500', '0', '', '5', '0', '1', '0', '0', '0', '1'), ('Johnson,Amir', '22:57', '4', '1.000', '0', '', '2', '.500', '10', '1', '5', '0', '1', '1', '0'), ('Jack,Jarrett', '19:43', '3', '.429', '1', '.500', '0', '', '7', '0', '1', '2', '0', '0', '2'), ('Belinelli,Marco', '17:15', '4', '.800', '4', '1.000', '0', '', '12', '0', '1', '3', '0', '0', '0'), ('Weems,Sonny', '7:26', '2', '1.000', '0', '', '0', '', '4', '0', '1', '1', '0', '0', '0'), ('Nesterovic,Rasho', '2:05', '1', '.500', '0', '', '0', '', '2', '0', '0', '0', '0', '0', '0'), ('TOR', '240', '45', '.592', '11', '.647', '23', '.793', '124', '5', '29', '21', '2', '4', '11')]"
291109009,20091109,MIN,GSW,"[('Ellis,Monta', '32:01', '8', '.500', '0', '', '2', '1.000', '18', '2', '10', '3', '3', '1', '1'), ('Jackson,Stephen', '31:18', '2', '.250', '0', '.000', '6', '1.000', '10', '2', '6', '15', '4', '2', '3'), ('Curry,Stephen', '29:49', '2', '.250', '1', '.500', '3', '.750', '8', '0', '2', '5', '1', '0', '2'), ('Azubuike,Kelenna', '29:19', '13', '.684', '3', '.375', '2', '.667', '31', '2', '4', '1', '1', '1', '0'), ('Moore,Mikki', '17:55', '1', '.500', '0', '', '0', '', '2', '1', '4', '3', '0', '1', '1'), ('Morrow,Anthony', '37:13', '7', '.700', '5', '.833', '1', '1.000', '20', '1', '4', '4', '3', '0', '2'), ('Randolph,Anthony', '30:05', '8', '.571', '0', '', '7', '.875', '23', '3', '7', '0', '3', '3', '2'), ('Law,Acie', '12:00', '3', '.750', '0', '', '4', '.571', '10', '0', '0', '2', '5', '0', '1'), ('Watson,C.J.', '10:47', '5', '.833', '3', '.750', '0', '', '13', '0', '0', '1', '1', '1', '0'), ('Maggette,Corey', '9:33', '3', '.750', '0', '.000', '5', '.714', '11', '0', '1', '2', '1', '0', '0'), ('GSW', '240', '52', '.571', '12', '.522', '30', '.789', '146', '11', '38', '36', '22', '9', '12')],[('Flynn,Jonny', '33:52', '8', '.471', '1', '.167', '3', '1.000', '20', '1', '5', '6', '1', '0', '6'), ('Gomes,Ryan', '27:53', '4', '.364', '0', '', '0', '', '8', '4', '8', '2', '2', '0', '1'), ('Brewer,Corey', '22:30', '3', '.375', '0', '.000', '4', '1.000', '10', '2', '4', '5', '0', '1', '4'), ('Jefferson,Al', '19:55', '8', '.727', '0', '', '2', '.667', '18', '1', '3', '1', '0', '0', '0'), ('Ellington,Wayne', '16:32', '3', '.375', '1', '.250', '0', '.000', '7', '1', '2', '1', '1', '0', '3'), ('Pavlovic,Sasha', '29:46', '7', '.500', '3', '.500', '0', '', '17', '0', '6', '3', '0', '0', '4'), ('Sessions,Ramon', '22:38', '4', '.571', '0', '', '3', '1.000', '11', '0', '3', '2', '1', '0', '4'), ('Wilkins,Damien', '18:42', '1', '.200', '0', '.000', '0', '', '2', '5', '10', '2', '1', '1', '2'), ('Hollins,Ryan', '18:36', '1', '.500', '0', '', '0', '', '2', '0', '2', '0', '0', '3', '1'), ('Jawai,Nathan', '13:29', '2', '.250', '0', '', '2', '.667', '6', '6', '7', '1', '1', '0', '1'), ('Cardinal,Brian', '10:05', '0', '.000', '0', '.000', '2', '1.000', '2', '0', '1', '0', '0', '1', '1'), ('Pecherov,Oleksiy', '6:02', '1', '.500', '0', '', '0', '', '2', '1', '2', '0', '0', '0', '1'), ('MIN', '240', '42', '.447', '5', '.250', '16', '.800', '105', '21', '53', '23', '7', '6', '28')]"
291109012,20091109,NOH,LAC,"[('Thornton,Al', '31:58', '3', '.375', '0', '', '2', '1.000', '8', '1', '1', '1', '0', '1', '0'), ('Kaman,Chris', '31:26', '6', '.500', '0', '', '2', '.333', '14', '3', '6', '2', '1', '1', '4'), ('Camby,Marcus', '30:02', '3', '.500', '0', '', '0', '', '6', '1', '11', '4', '0', '2', '1'), ('Butler,Rasual', '29:01', '5', '.357', '3', '.333', '1', '1.000', '14', '2', '3', '3', '0', '1', '0'), ('Davis,Baron', '25:58', '3', '.300', '0', '.000', '2', '1.000', '8', '2', '3', '8', '1', '1', '3'), ('Davis,Ricky', '24:40', '6', '.462', '1', '.250', '1', '.250', '14', '1', '6', '5', '1', '1', '2'), ('Telfair,Sebastian', '22:02', '3', '.375', '0', '.000', '2', '1.000', '8', '0', '0', '4', '0', '0', '4'), ('Jordan,DeAndre', '14:13', '1', '1.000', '0', '', '0', '', '2', '0', '2', '0', '1', '3', '3'), ('Novak,Steve', '13:40', '2', '.500', '1', '.500', '1', '.333', '6', '0', '1', '0', '1', '0', '0'), ('Smith,Craig', '11:41', '2', '1.000', '0', '', '0', '', '4', '1', '3', '0', '2', '0', '0'), ('Rush,Kareem', '5:19', '0', '.000', '0', '', '0', '', '0', '0', '0', '0', '0', '1', '0'), ('LAC', '240', '34', '.430', '5', '.278', '11', '.550', '84', '11', '36', '27', '7', '11', '17')],[('Brown,Devin', '30:24', '8', '.571', '5', '.625', '4', '1.000', '25', '0', '5', '2', '3', '0', '1'), ('West,David', '29:04', '8', '.571', '0', '', '1', '.500', '17', '5', '9', '2', '1', '0', '2'), ('Okafor,Emeka', '24:58', '1', '.500', '0', '', '0', '.000', '2', '0', '6', '0', '0', '2', '0'), ('Stojakovic,Peja', '24:56', '5', '.455', '2', '.333', '0', '', '12', '0', '3', '2', '2', '0', '0'), ('Paul,Chris', '24:51', '10', '.714', '2', '.667', '2', '1.000', '24', '1', '5', '10', '2', '0', '1'), ('Armstrong,Hilton', '23:02', '4', '1.000', '0', '', '4', '1.000', '12', '2', '6', '2', '2', '0', '2'), ('Songaila,Darius', '18:56', '1', '.333', '0', '', '2', '1.000', '4', '1', '4', '2', '0', '0', '0'), ('Thornton,Marcus', '17:36', '2', '.222', '0', '.000', '1', '.500', '5', '0', '0', '0', '2', '0', '3'), ('Collison,Darren', '17:09', '1', '.143', '0', '.000', '0', '', '2', '1', '2', '2', '0', '0', '2'), ('Posey,James', '17:04', '2', '.500', '1', '.500', '2', '1.000', '7', '1', '5', '1', '0', '1', '1'), ('Brown,Bobby', '6:00', '1', '.333', '0', '.000', '0', '', '2', '0', '0', '0', '0', '0', '1'), ('Wright,Julian', '6:00', '0', '.000', '0', '', '0', '', '0', '0', '0', '1', '0', '0', '1'), ('NOH', '240', '43', '.500', '10', '.370', '16', '.800', '112', '11', '45', '24', '12', '3', '14')]"
291110030,20091110,ORL,CHA,"[('Wallace,Gerald', '41:10', '5', '.417', '0', '', '3', '.750', '13', '3', '9', '1', '3', '0', '3'), ('Diaw,Boris', '39:09', '7', '.389', '0', '.000', '0', '', '14', '1', '6', '8', '2', '0', '3'), ('Bell,Raja', '33:43', '6', '.500', '1', '.250', '0', '', '13', '0', '7', '0', '0', '0', '0'), ('Felton,Raymond', '30:59', '6', '.600', '1', '.500', '5', '1.000', '18', '0', '0', '4', '1', '1', '1'), ('Chandler,Tyson', '11:18', '1', '.500', '0', '', '0', '', '2', '1', '3', '1', '0', '1', '2'), ('Mohammed,Nazr', '17:14', '5', '.833', '0', '', '1', '.500', '11', '2', '5', '1', '0', '3', '1'), ('Augustin,D.J.', '17:01', '2', '.333', '0', '.000', '0', '', '4', '0', '0', '1', '1', '0', '1'), ('Radmanovic,Vladimir', '16:11', '0', '.000', '0', '.000', '0', '', '0', '2', '4', '0', '1', '0', '0'), ('Murray,Ronald', '15:44', '2', '.500', '0', '', '0', '.000', '4', '0', '5', '1', '0', '0', '2'), ('Graham,Stephen', '11:32', '0', '.000', '0', '.000', '2', '1.000', '2', '0', '0', '1', '0', '0', '1'), ('Diop,DeSagana', '3:29', '0', '', '0', '', '0', '', '0', '0', '0', '0', '0', '0', '2'), ('Henderson,Gerald', '2:30', '0', '.000', '0', '.000', '0', '', '0', '0', '0', '0', '0', '0', '0'), ('CHA', '240', '34', '.442', '2', '.118', '11', '.786', '81', '9', '39', '18', '8', '5', '16')],[('Barnes,Matt', '39:37', '4', '.364', '0', '.000', '1', '1.000', '9', '2', '7', '2', '2', '0', '3'), ('Howard,Dwight', '35:55', '7', '.538', '0', '', '1', '.500', '15', '3', '10', '6', '1', '0', '5'), ('Nelson,Jameer', '30:50', '3', '.429', '2', '1.000', '1', '.500', '9', '0', '2', '3', '0', '0', '3'), ('Redick,J.J.', '22:41', '3', '.500', '1', '.333', '1', '1.000', '8', '0', '1', '3', '0', '0', '0'), ('Bass,Brandon', '21:45', '7', '.778', '0', '', '0', '', '14', '0', '3', '1', '1', '1', '0'), ('Pietrus,Mickael', '29:04', '5', '.455', '2', '.333', '0', '', '12', '1', '4', '0', '2', '0', '0'), ('Carter,Vince', '25:24', '5', '.313', '3', '.375', '2', '.667', '15', '0', '4', '2', '1', '1', '0'), ('Gortat,Marcin', '17:34', '2', '.500', '0', '', '2', '.667', '6', '3', '5', '0', '2', '4', '1'), ('Williams,Jason', '17:10', '2', '.500', '1', '.333', '0', '.000', '5', '0', '1', '4', '1', '0', '2'), ('ORL', '240', '38', '.469', '9', '.360', '8', '.571', '93', '9', '37', '21', '10', '6', '14')]"
291110014,20091110,WAS,MIA,"[('Wade,Dwyane', '38:21', '14', '.483', '1', '.333', '12', '.923', '41', '2', '5', '5', '3', '1', '2'), ('Chalmers,Mario', '33:23', '5', '.625', '3', '.600', '0', '', '13', '1', '1', '5', '4', '0', '3'), ('Richardson,Quentin', '33:17', '0', '.000', '0', '.000', '0', '', '0', '0', '5', '1', '1', '0', '3'), ('Beasley,Michael', '33:10', '6', '.353', '0', '.000', '3', '.750', '15', '1', '5', '2', '1', '0', '2'), (""O'Neal,Jermaine"", '31:12', '3', '.429', '0', '', '0', '', '6', '0', '6', '1', '0', '3', '0'), ('Haslem,Udonis', '29:33', '1', '.200', '0', '', '2', '.667', '4', '2', '7', '1', '0', '1', '0'), ('Anthony,Joel', '16:48', '0', '.000', '0', '', '1', '.500', '1', '1', '3', '0', '0', '1', '1'), ('Arroyo,Carlos', '14:37', '4', '.800', '0', '', '2', '.500', '10', '1', '4', '2', '0', '0', '1'), ('Wright,Dorell', '9:39', '0', '', '0', '', '0', '', '0', '0', '1', '0', '0', '0', '0'), ('MIA', '240', '33', '.446', '4', '.333', '20', '.769', '90', '8', '37', '17', '9', '6', '12')],[('Butler,Caron', '45:03', '8', '.444', '0', '.000', '3', '.750', '19', '2', '7', '0', '2', '0', '4'), ('Arenas,Gilbert', '42:09', '7', '.350', '3', '.429', '4', '.500', '21', '0', '5', '8', '3', '0', '12'), ('Stevenson,DeShawn', '39:50', '3', '.375', '1', '.250', '1', '.500', '8', '0', '1', '3', '1', '0', '0'), ('Haywood,Brendan', '39:40', '5', '.556', '0', '', '3', '.750', '13', '4', '11', '0', '0', '4', '3'), ('Blatche,Andray', '38:58', '5', '.385', '0', '', '3', '1.000', '13', '3', '10', '5', '0', '0', '3'), ('Oberto,Fabricio', '16:49', '0', '', '0', '', '0', '', '0', '0', '1', '0', '0', '0', '0'), ('McGuire,Dominic', '8:29', '1', '.500', '0', '', '0', '', '2', '0', '3', '0', '0', '1', '0'), ('Foye,Randy', '6:30', '0', '.000', '0', '', '0', '', '0', '0', '0', '0', '0', '0', '0'), ('Young,Nick', '2:32', '0', '.000', '0', '.000', '0', '', '0', '0', '0', '0', '0', '0', '0'), ('WAS', '240', '29', '.403', '4', '.286', '14', '.667', '76', '9', '38', '16', '6', '5', '22')]"
291110004,20091110,DEN,CHI,"[('Noah,Joakim', '42:40', '6', '.500', '0', '', '0', '', '12', '6', '21', '2', '1', '2', '3'), ('Deng,Luol', '39:33', '8', '.571', '1', '1.000', '4', '.667', '21', '3', '6', '5', '0', '2', '3'), ('Rose,Derrick', '39:02', '10', '.588', '0', '', '2', '1.000', '22', '1', '1', '5', '1', '2', '0'), ('Salmons,John', '38:20', '3', '.231', '3', '.429', '2', '.500', '11', '0', '5', '5', '1', '2', '0'), ('Gibson,Taj', '27:49', '5', '.625', '0', '', '0', '', '10', '3', '6', '1', '3', '1', '2'), ('Hinrich,Kirk', '26:08', '3', '.300', '0', '.000', '0', '', '6', '1', '2', '4', '1', '0', '3'), ('Miller,Brad', '14:10', '1', '.333', '0', '.000', '0', '', '2', '0', '2', '1', '0', '0', '2'), ('Pargo,Jannero', '9:29', '1', '.167', '0', '.000', '1', '1.000', '3', '0', '0', '0', '0', '0', '0'), ('Johnson,James', '2:49', '1', '.250', '0', '.000', '0', '', '2', '1', '1', '0', '0', '0', '0'), ('CHI', '240', '38', '.437', '4', '.222', '9', '.692', '89', '15', '44', '23', '7', '9', '13')],[('Hilario,Nene', '40:04', '5', '.714', '0', '', '1', '.500', '11', '5', '12', '0', '1', '1', '5'), ('Anthony,Carmelo', '36:24', '8', '.364', '1', '.500', '3', '1.000', '20', '0', '5', '3', '1', '0', '4'), ('Martin,Kenyon', '34:45', '7', '.467', '0', '.000', '1', '.500', '15', '3', '10', '1', '0', '1', '0'), ('Billups,Chauncey', '32:51', '5', '.417', '0', '.000', '7', '.875', '17', '1', '2', '6', '3', '0', '1'), ('Afflalo,Arron', '19:06', '4', '.500', '2', '.667', '0', '', '10', '1', '2', '1', '0', '1', '0'), ('Smith,J.R.', '29:27', '1', '.111', '0', '.000', '3', '.750', '5', '0', '3', '5', '1', '0', '3'), ('Andersen,Chris', '21:02', '2', '.667', '0', '', '0', '', '4', '4', '9', '0', '1', '0', '1'), ('Lawson,Ty', '18:01', '3', '.500', '2', '.667', '0', '', '8', '1', '2', '1', '0', '0', '2'), ('Carter,Anthony', '8:20', '0', '.000', '0', '.000', '0', '', '0', '0', '1', '3', '1', '0', '2'), ('DEN', '240', '35', '.417', '5', '.313', '15', '.789', '90', '15', '46', '20', '8', '3', '18')]"
