home_team,away_team,date,box_score,play_by_play,article
BOS,NOP,20180116,,"[(""Holiday 25' 3PT Jump Shot (19 PTS)"", 29.3), (""MISS Irving 29' 3PT Jump Shot"", 36.9), (""MISS Irving 3' Driving Layup"", 31.8), (""Irving 1' Driving Finger Roll Layup (25 PTS)"", 29.0), (""MISS Cousins 31' 3PT Jump Shot"", 50.3), (""''"", 50.0)]",
DEN,DAL,20180116,,[],
POR,PHO,20180116,,[],
ATL,NOP,20180117,,"[(""MISS Prince 26' 3PT Jump Shot"", 20.2), (""Ilyasova 25' 3PT Jump Shot (15 PTS) (Schroder 14 AST)"", 30.7), (""MISS Holiday 20' Pullup Jump Shot"", 28.5), (""MISS Schroder 3' Driving Layup"", 32.0), (""'Collins REBOUND (Off:1 Def:4)'"", 21.6), (""MISS Collins 1' Tip Layup Shot"", 33.1), (""'Davis REBOUND (Off:1 Def:6)'"", 21.6), (""'Schroder REBOUND (Off:0 Def:3)'"", 20.8), (""Bazemore 18' Pullup Jump Shot (20 PTS) (Schroder 15 AST)"", 64.2), (""MISS Cousins 5' Turnaround Hook Shot"", 93.4)]",
TOR,DET,20180117,,[],
CHI,GSW,20180117,,[],
MEM,NYK,20180117,,[],
MIL,MIA,20180117,,"[(""MISS Middleton 26' 3PT Jump Shot"", 20.8)]",
OKC,LAL,20180117,,[],
SAC,UTA,20180117,,[],
LAC,DEN,20180117,,"[(""MISS Teodosic 25' 3PT Jump Shot"", 20.7), (""MISS Jokic 25' 3PT Jump Shot"", 23.6)]",
BOS,PHI,20180118,,[],
CLE,ORL,20180118,,"[(""MISS Gordon 29' 3PT Jump Shot"", 24.4), (""MISS Thomas 25' 3PT Jump Shot"", 23.1), (""MISS Fournier 24' 3PT Jump Shot"", 31.0), (""MISS James 26' 3PT Jump Shot"", 28.0), (""'MISS Gordon  3PT Jump Shot'"", 50.7), (""Mack 8' Jump Shot (10 PTS)"", 33.7), (""MISS Love 1' Driving Dunk"", 36.9), (""'Thomas REBOUND (Off:2 Def:1)'"", 20.6), (""'Thomas Free Throw 1 of 2 (20 PTS)'"", 25.9), (""'Thomas Free Throw 2 of 2 (21 PTS)'"", 23.4), (""MISS Payton 1' Driving Layup"", 93.4)]",
HOU,MIN,20180118,,[],
POR,IND,20180118,,[],
TOR,SAS,20180119,,[],
DET,WAS,20180119,,[],
MEM,SAC,20180119,,[],
DEN,PHO,20180119,,[],
UTA,NYK,20180119,,"[(""MISS Johnson 24' 3PT Jump Shot"", 32.0), (""MISS Mitchell 25' 3PT Jump Shot"", 33.3), (""'MISS Johnson  3PT Jump Shot'"", 33.3), (""'MISS Ingles  3PT Jump Shot'"", 33.7)]",
LAL,IND,20180119,,[],
CLE,OKC,20180120,,[],
ATL,CHI,20180120,,[],
NOP,MEM,20180120,,[],
PHI,MIL,20180120,,[],
HOU,GSW,20180120,,"[(""Tucker 24' 3PT Jump Shot (10 PTS) (Gordon 2 AST)"", 21.0), (""MISS Thompson 25' 3PT Jump Shot"", 28.1)]",
MIN,TOR,20180120,,"[(""DeRozan 25' 3PT Jump Shot (20 PTS) (Wright 6 AST)"", 23.7), (""Wiggins 25' 3PT Jump Shot (29 PTS)"", 27.2), (""Towns 26' 3PT Jump Shot (22 PTS) (Teague 10 AST)"", 27.2)]",
UTA,LAC,20180120,,[],
POR,DAL,20180120,,[],
BOS,ORL,20180121,,[],
LAL,NYK,20180121,,[],
DET,BRK,20180121,,"[(""Smith 27' 3PT Jump Shot (11 PTS) (Harris 5 AST)"", 21.9), (""MISS Dinwiddie 26' 3PT Jump Shot"", 32.2), (""MISS Harris 26' 3PT Jump Shot"", 33.3), (""Dinwiddie 24' 3PT Jump Shot (20 PTS) (LeVert 3 AST)"", 35.3), (""MISS Acy 25' 3PT Jump Shot"", 29.4), (""MISS Bradley 26' 3PT Jump Shot"", 46.3), (""Johnson 1' Tip Layup Shot (18 PTS)"", 25.7), (""'LeVert Free Throw 2 of 2 (9 PTS)'"", 22.2), (""Drummond 3' Driving Layup (7 PTS) (Galloway 5 AST)"", 58.4), (""Dinwiddie 13' Floating Jump Shot (22 PTS) (Harris 1 AST)"", 78.5)]",
SAS,IND,20180121,,[],
ATL,UTA,20180122,,[],
HOU,MIA,20180122,,"[(""MISS Ellington 32' 3PT Jump Shot"", 22.0), (""Harden 29' 3PT Jump Shot (26 PTS) (Paul 6 AST)"", 23.6)]",
MEM,PHI,20180122,,"[(""MISS Covington 24' 3PT Jump Shot"", 64.6)]",
MIL,PHO,20180122,,"[(""MISS Daniels 27' 3PT Jump Shot"", 38.5), (""MISS Canaan 27' 3PT Jump Shot"", 39.8), (""Middleton 12' Turnaround Fadeaway (31 PTS) (Bledsoe 7 AST)"", 22.2)]",
NOP,CHI,20180122,,"[(""MISS Cousins 26' 3PT Jump Shot"", 30.1), (""MISS Miller 25' 3PT Jump Shot"", 31.9), (""Holiday 26' 3PT Jump Shot (8 PTS) (Moore 2 AST)"", 32.1), (""MISS Mirotic 20' Fadeaway Jumper"", 32.6), (""'Miller REBOUND (Off:0 Def:6)'"", 21.7), (""Davis 1' Alley Oop Dunk (32 PTS) (Holiday 5 AST)"", 34.2), (""Markkanen 1' Layup (9 PTS)"", 27.0), (""'Holiday Free Throw 1 of 3 (14 PTS)'"", 44.3), (""'Holiday Free Throw 2 of 3 (15 PTS)'"", 46.7), (""'MISS Holiday Free Throw 3 of 3'"", 45.9), (""''"", 50.0)]",
DAL,WAS,20180122,,[],
DEN,POR,20180122,,"[(""MISS Harris 24' 3PT Jump Shot"", 22.5), (""Murray 25' 3PT Jump Shot (35 PTS) (Plumlee 5 AST)"", 25.5), (""Plumlee 2' Layup (11 PTS) (Jokic 5 AST)"", 23.8), (""MISS Murray 25' 3PT Jump Shot"", 39.1), (""Lillard 5' Driving Layup (25 PTS)"", 30.9), (""Murray 5' Driving Layup (37 PTS)"", 25.5), (""MISS McCollum 15' Jump Shot"", 34.0), (""MISS Turner 8' Turnaround Jump Shot"", 39.2), (""'Turner REBOUND (Off:1 Def:2)'"", 20.7), (""MISS Lillard 6' Driving Layup"", 47.0)]",
LAC,MIN,20180122,,"[(""Bjelica 26' 3PT Jump Shot (18 PTS) (Wiggins 1 AST)"", 22.8), (""MISS Williams 27' 3PT Jump Shot"", 33.3)]",
ORL,SAC,20180123,,"[(""MISS Carter 25' 3PT Jump Shot"", 20.6), (""Temple 25' 3PT Jump Shot (30 PTS) (Carter 6 AST)"", 26.2), (""MISS Fournier 26' 3PT Jump Shot"", 27.3), (""MISS Fournier 26' 3PT Jump Shot"", 21.3)]",
OKC,BRK,20180123,,"[(""'Allen  3PT Jump Shot (10 PTS) (Hollis-Jefferson 3 AST)'"", 20.2), (""Carroll 24' 3PT Jump Shot (13 PTS) (Dinwiddie 6 AST)"", 27.7), (""Adams 1' Cutting Layup Shot (6 PTS) (Westbrook 6 AST)"", 23.4), (""Allen 1' Dunk (12 PTS) (Dinwiddie 7 AST)"", 25.5), (""MISS Carroll 9' Driving Floating Jump Shot"", 29.5), (""MISS Anthony 10' Turnaround Fadeaway Shot"", 23.7), (""Dinwiddie 2' Driving Layup (13 PTS)"", 51.0), (""Westbrook 2' Driving Layup (32 PTS)"", 64.2), (""MISS Dinwiddie 25' 3PT Step Back Jump Shot"", 96.0)]",
SAS,CLE,20180123,,[],
GSW,NYK,20180123,,[],
LAL,BOS,20180123,,"[(""MISS Smart 26' 3PT Jump Shot"", 96.0)]",
DET,UTA,20180124,,"[(""MISS Johnson 27' 3PT Jump Shot"", 29.3), (""MISS Mitchell 4' Driving Layup"", 35.1), (""Ingles 1' Cutting Layup Shot (7 PTS) (Rubio 5 AST)"", 36.4), (""MISS Kennard 27' 3PT Jump Shot"", 50.2), (""''"", 50.0)]",
IND,PHO,20180124,,[],
PHI,CHI,20180124,,[],
ATL,TOR,20180124,,[],
DAL,HOU,20180124,,[],
MEM,SAS,20180124,,[],
POR,MIN,20180124,,[],
LAC,BOS,20180124,,[],
MIA,SAC,20180125,,"[(""'MISS Johnson  3PT Jump Shot'"", 29.4), (""MISS Fox 15' Pullup Jump Shot"", 32.8), (""MISS Bogdanovic 19' Step Back Jump Shot"", 58.4), (""Fox 1' Tip Dunk Shot (14 PTS)"", 64.2), (""MISS Richardson 21' Jump Shot"", 93.4)]",
OKC,WAS,20180125,,[],
DEN,NYK,20180125,,[],
GSW,MIN,20180125,,[],
CLE,IND,20180126,,[],
TOR,UTA,20180126,,"[(""Ingles 25' 3PT Jump Shot (11 PTS) (Rubio 6 AST)"", 21.3), (""MISS DeRozan 13' Pullup Jump Shot"", 23.6), (""Rubio 25' 3PT Jump Shot (14 PTS) (Mitchell 2 AST)"", 71.8), (""MISS DeRozan 14' Turnaround Jump Shot"", 42.0)]",
CHI,LAL,20180126,,"[(""MISS Mirotic 28' 3PT Jump Shot"", 21.5), (""MISS Markkanen 26' 3PT Jump Shot"", 33.9)]",
MEM,LAC,20180126,,[],
MIL,BRK,20180126,,[],
DAL,POR,20180126,,[],
SAS,PHI,20180126,,[],
DET,OKC,20180127,,[],
IND,ORL,20180127,,"[(""MISS Gordon 28' 3PT Jump Shot"", 23.4), (""MISS Hezonja 28' 3PT Jump Shot"", 31.2), (""MISS Gordon 16' Jump Shot"", 28.4), (""'MISS Gordon Free Throw 1 of 2'"", 22.7), (""MISS Simmons 26' 3PT Jump Shot"", 80.1)]",
ATL,WAS,20180127,,[],
MIA,CHO,20180127,,"[(""MISS Winslow 25' 3PT Jump Shot"", 21.1), (""MISS Walker 26' 3PT Jump Shot"", 27.4), (""Richardson 3' Driving Layup (18 PTS) (Ellington 1 AST)"", 24.7), (""MISS Williams 24' 3PT Jump Shot"", 46.3), (""Ellington 27' 3PT Jump Shot (17 PTS) (Winslow 4 AST)"", 20.6)]",
GSW,BOS,20180127,,"[(""MISS Curry 25' 3PT Jump Shot"", 20.1), (""MISS Durant 12' Turnaround Fadeaway Shot"", 20.4), (""MISS Horford 5' Hook Shot"", 21.8), (""'MISS Morris  Tip Layup Shot'"", 22.0), (""Curry 28' 3PT Running Jump Shot (39 PTS)"", 32.8)]",
MIN,BRK,20180127,,[],
DEN,DAL,20180127,,"[(""MISS Barnes 25' 3PT Jump Shot"", 21.8), (""MISS Smith Jr. 25' 3PT Pullup Jump Shot"", 23.8), (""Harris 25' 3PT Jump Shot (24 PTS) (Jokic 11 AST)"", 32.0), (""Matthews 27' 3PT Jump Shot (7 PTS)"", 28.6), (""MISS Murray 18' Pullup Jump Shot"", 24.3), (""Jokic 19' Jump Shot (11 PTS) (Murray 5 AST)"", 25.4), (""MISS Barnes 26' 3PT Step Back Jump Shot"", 40.8), (""MISS Smith Jr. 3' Driving Layup"", 36.4), (""MISS Matthews 28' 3PT Jump Shot"", 80.1)]",
CHI,MIL,20180128,,[],
HOU,PHO,20180128,,[],
NOP,LAC,20180128,,[],
CLE,DET,20180128,,[],
TOR,LAL,20180128,,[],
OKC,PHI,20180128,,[],
SAS,SAC,20180128,,[],
IND,CHO,20180129,,[],
ATL,MIN,20180129,,"[(""Dorsey 26' 3PT Running Jump Shot (8 PTS) (Schroder 9 AST)"", 20.3), (""MISS Butler 26' 3PT Pullup Jump Shot"", 22.8), (""'MISS Ilyasova  3PT Jump Shot'"", 26.6), (""Bazemore 25' 3PT Running Jump Shot (20 PTS) (Schroder 10 AST)"", 29.7), (""MISS Teague 3' Running Layup"", 23.9), (""Bazemore 1' Running Layup (22 PTS) (Schroder 11 AST)"", 20.9), (""'MISS Bazemore  Driving Layup'"", 23.1), (""MISS Schroder 10' Driving Floating Jump Shot"", 22.6), (""'Gibson REBOUND (Off:2 Def:2)'"", 20.7), (""MISS Butler 26' 3PT Pullup Jump Shot"", 40.8)]",
MEM,PHO,20180129,,[],
MIL,PHI,20180129,,[],
DAL,MIA,20180129,,[],
DEN,BOS,20180129,,"[(""Murray 9' Floating Jump Shot (12 PTS) (Harris 4 AST)"", 24.5), (""'Brown  3PT Jump Shot (9 PTS) (Horford 6 AST)'"", 43.5), (""MISS Barton 34' 3PT Pullup Jump Shot"", 96.0)]",
WAS,OKC,20180130,,"[(""MISS Westbrook 28' 3PT Pullup Jump Shot"", 22.8), (""MISS Satoransky 26' 3PT Jump Shot"", 24.3), (""Adams 7' Layup (16 PTS) (Westbrook 10 AST)"", 20.8), (""Porter Jr. 17' Jump Shot (23 PTS)"", 21.2), (""Westbrook 3' Layup (13 PTS)"", 26.3), (""Beal 2' Layup (21 PTS)"", 23.3), (""MISS Anthony 14' Pullup Jump Shot"", 25.7)]",
NYK,BRK,20180130,,[],
TOR,MIN,20180130,,[],
DET,CLE,20180130,,[],
HOU,ORL,20180130,,"[(""MISS Harden 26' 3PT Step Back Jump Shot"", 23.4), (""MISS Harden 31' 3PT Step Back Jump Shot"", 29.0), (""Harden 19' Step Back Jump Shot (56 PTS)"", 21.8), (""MISS Fournier 27' 3PT Turnaround Jump Shot"", 33.2)]",
NOP,SAC,20180130,,[],
SAS,DEN,20180130,,"[(""Ginobili 25' 3PT Jump Shot (12 PTS) (Mills 5 AST)"", 24.3), (""MISS Barton 26' 3PT Jump Shot"", 81.3)]",
UTA,GSW,20180130,,[],
LAC,POR,20180130,,[],
IND,MEM,20180131,,"[(""Selden 29' 3PT Jump Shot (24 PTS) (Gasol 6 AST)"", 30.9), (""MISS Oladipo 27' 3PT Jump Shot"", 35.7), (""MISS Brooks 17' Jump Shot"", 20.8), (""MISS Brooks 10' Driving Floating Jump Shot"", 23.5), (""'Turner Free Throw 1 of 2 (14 PTS)'"", 20.2), (""MISS Gasol 11' Turnaround Jump Shot"", 39.2), (""'Selden REBOUND (Off:2 Def:2)'"", 20.5), (""MISS Selden 3' Driving Layup"", 76.5)]",
ORL,LAL,20180131,,[],
ATL,CHO,20180131,,[],
CLE,MIA,20180131,,"[(""MISS Thomas 25' 3PT Jump Shot"", 20.1), (""MISS Smith 25' 3PT Jump Shot"", 20.9), (""MISS Thomas 27' 3PT Jump Shot"", 22.4), (""Crowder 26' 3PT Jump Shot (11 PTS) (James 5 AST)"", 35.3), (""MISS James 25' 3PT Jump Shot"", 29.4), (""MISS Johnson 27' 3PT Jump Shot"", 54.1)]",
BOS,NYK,20180131,,[],
POR,CHI,20180131,,[],
DET,MEM,20180201,,"[(""MISS Johnson 26' 3PT Jump Shot"", 20.8), (""'MISS Johnson  3PT Jump Shot'"", 24.3), (""MISS Harrison 26' 3PT Jump Shot"", 26.3), (""Tolliver 24' 3PT Jump Shot (6 PTS) (Griffin 5 AST)"", 32.0), (""MISS Gasol 9' Jump Shot"", 24.3), (""MISS Bullock 26' 3PT Jump Shot"", 28.4), (""MISS Gasol 30' 3PT Jump Shot"", 45.6), (""MISS Tolliver 25' 3PT Jump Shot"", 29.2), (""MISS Gasol 9' Hook Shot"", 39.2), (""'Green REBOUND (Off:2 Def:5)'"", 20.1), (""MISS Green 1' Tip Dunk Shot"", 45.2), (""'PISTONS Rebound'"", 20.1), (""MISS Gasol 36' 3PT Jump Shot"", 94.2)]",
WAS,TOR,20180201,,"[(""MISS Powell 25' 3PT Pullup Jump Shot"", 26.0), (""MISS Lowry 27' 3PT Jump Shot"", 29.6), (""MISS Ibaka 24' 3PT Jump Shot"", 32.8), (""'MISS Lowry Free Throw 1 of 2'"", 28.4)]",
MIN,MIL,20180201,,[],
SAS,HOU,20180201,,[],
DEN,OKC,20180201,,"[(""Murray 1' Driving Finger Roll Layup (33 PTS)"", 23.7), (""MISS Murray 19' Jump Shot"", 20.7), (""George 26' 3PT Step Back Jump Shot (43 PTS) (Grant 2 AST)"", 43.0), (""Harris 24' 3PT Jump Shot (25 PTS) (Jokic 14 AST)"", 50.2)]",
BOS,ATL,20180202,,[],
TOR,POR,20180202,,[],
PHI,MIA,20180202,,[],
MIL,NYK,20180202,,"[(""MISS Porzingis 29' 3PT Jump Shot"", 33.0), (""MISS Hardaway Jr. 5' Driving Floating Bank Jump Shot"", 26.0), (""MISS Antetokounmpo 16' Step Back Jump Shot"", 30.2), (""'Kanter REBOUND (Off:8 Def:10)'"", 20.4), (""MISS Kanter 1' Layup"", 34.0), (""'Antetokounmpo REBOUND (Off:0 Def:11)'"", 23.1), (""Antetokounmpo 2' Driving Finger Roll Layup (29 PTS)"", 43.9), (""MISS Hardaway Jr. 29' 3PT Jump Shot"", 94.2)]",
OKC,NOP,20180202,,[],
SAC,GSW,20180202,,[],
LAC,CHI,20180203,,[],
DET,MIA,20180203,,"[(""MISS Dragic 28' 3PT Jump Shot"", 28.0), (""MISS Richardson 25' 3PT Jump Shot"", 21.2)]",
IND,PHI,20180203,,[],
ORL,WAS,20180203,,[],
CLE,HOU,20180203,,[],
MIN,NOP,20180203,,[],
SAS,UTA,20180203,,[],
DEN,GSW,20180203,,"[(""'Jokic  3PT Jump Shot (17 PTS)'"", 29.6), (""MISS Curry 26' 3PT Step Back Jump Shot"", 26.5)]",
SAC,DAL,20180203,,[],
BOS,POR,20180204,,"[(""MISS Aminu 28' 3PT Jump Shot"", 23.1), (""Horford 26' 3PT Jump Shot (20 PTS) (Tatum 4 AST)"", 24.2), (""Lillard 11' Pullup Jump Shot (18 PTS)"", 25.3), (""Rozier 19' Step Back Jump Shot (11 PTS)"", 35.8), (""Lillard 2' Driving Finger Roll Layup (20 PTS)"", 32.7), (""'Lillard Free Throw 1 of 1 (21 PTS)'"", 26.9), (""Horford 20' Turnaround Jump Shot (22 PTS) (Brown 4 AST)"", 78.5)]",
NYK,ATL,20180204,,"[(""Muscala 25' 3PT Jump Shot (15 PTS) (Dedmon 1 AST)"", 20.1), (""'Bazemore  3PT Jump Shot (19 PTS) (Muscala 1 AST)'"", 66.3), (""MISS Hardaway Jr. 25' 3PT Jump Shot"", 43.0)]",
TOR,MEM,20180204,,[],
OKC,LAL,20180204,,[],
DET,POR,20180205,,[],
IND,WAS,20180205,,[],
MIA,ORL,20180205,,"[(""MISS Fournier 28' 3PT Jump Shot"", 26.3), (""MISS Payton 5' Finger Roll Layup"", 21.2), (""MISS Richardson 1' Driving Layup"", 22.8), (""Simmons 1' Driving Dunk (16 PTS) (Fournier 1 AST)"", 23.4), (""'MISS Johnson  3PT Jump Shot'"", 37.4), (""MISS Richardson 11' Jump Shot"", 33.9), (""MISS Johnson 6' Jump Shot"", 42.0)]",
NOP,UTA,20180205,,[],
DEN,CHO,20180205,,[],
SAC,CHI,20180205,,"[(""MISS Randolph 26' 3PT Jump Shot"", 29.9), (""MISS Portis 20' Jump Shot"", 21.3), (""MISS Temple 3' Driving Layup"", 23.0), (""Hield 24' 3PT Jump Shot (11 PTS) (Cauley-Stein 1 AST)"", 34.1), (""Portis 26' 3PT Jump Shot (18 PTS) (Grant 4 AST)"", 30.4), (""Bogdanovic 25' 3PT Jump Shot (15 PTS)"", 39.7), (""MISS LaVine 26' 3PT Jump Shot"", 33.1), (""MISS Portis 25' 3PT Jump Shot"", 33.4)]",
LAC,DAL,20180205,,"[(""MISS Williams 25' 3PT Jump Shot"", 30.1), (""MISS Matthews 30' 3PT Jump Shot"", 26.7), (""MISS Harris 4' Driving Layup"", 25.2), (""MISS Harris 15' Turnaround Jump Shot"", 26.5), (""MISS Williams 19' Pullup Jump Shot"", 28.5), (""MISS Kleber 1' Running Finger Roll Layup"", 23.7), (""'Gallinari Free Throw 1 of 2 (27 PTS)'"", 21.6), (""MISS Ferrell 24' 3PT Jump Shot"", 68.1)]",
ORL,CLE,20180206,,[],
TOR,BOS,20180206,,[],
ATL,MEM,20180206,,[],
NYK,MIL,20180206,,[],
PHI,WAS,20180206,,[],
GSW,OKC,20180206,,[],
LAL,PHO,20180206,,[],
DET,BRK,20180207,,[],
MIA,HOU,20180207,,[],
CLE,MIN,20180207,,"[(""Wiggins 8' Jump Shot (17 PTS) (Butler 6 AST)"", 20.6), (""Towns 32' 3PT Jump Shot (30 PTS) (Teague 14 AST)"", 39.3), (""James 26' 3PT Jump Shot (28 PTS)"", 32.2), (""MISS Butler 18' Jump Shot"", 34.1), (""'James REBOUND (Off:1 Def:8)'"", 23.1), (""MISS James 25' 3PT Jump Shot"", 50.2), (""''"", 50.0)]",
MEM,UTA,20180207,,[],
ORL,ATL,20180208,,"[(""Augustin 25' 3PT Jump Shot (14 PTS) (Hezonja 2 AST)"", 22.7), (""MISS Dedmon 27' 3PT Step Back Jump Shot"", 37.0)]",
TOR,NYK,20180208,,[],
WAS,BOS,20180208,,"[(""Oubre Jr. 25' 3PT Jump Shot (10 PTS) (Mark Morris 4 AST)"", 28.9), (""MISS Beal 25' 3PT Jump Shot"", 36.6), (""MISS Morris 19' Fadeaway Jumper"", 20.6), (""Porter Jr. 18' Pullup Jump Shot (25 PTS) (Beal 8 AST)"", 28.2), (""MISS Irving 14' Pullup Jump Shot"", 29.3), (""'Irving Free Throw 2 of 3 (20 PTS)'"", 21.4), (""'Irving Free Throw 3 of 3 (21 PTS)'"", 22.3), (""MISS Beal 15' Turnaround Fadeaway Shot"", 43.9), (""''"", 50.0)]",
POR,CHO,20180208,,"[(""MISS Walker 24' 3PT Jump Shot"", 27.2), (""MISS Kaminsky 24' 3PT Jump Shot"", 36.9), (""MISS Lillard 32' 3PT Jump Shot"", 39.7), (""MISS Lillard 18' Step Back Jump Shot"", 41.2), (""MISS McCollum 16' Fadeaway Jumper"", 43.9), (""MISS Howard 19' Jump Shot"", 48.0), (""''"", 50.0)]",
GSW,DAL,20180208,,[],
LAL,OKC,20180208,,[],
DET,LAC,20180209,,[],
PHI,NOP,20180209,,[],
ATL,CLE,20180209,,[],
BOS,IND,20180209,,"[(""MISS Oladipo 25' 3PT Jump Shot"", 21.3), (""MISS Brown 26' 3PT Jump Shot"", 26.0), (""MISS Irving 27' 3PT Jump Shot"", 20.8)]",
MIA,MIL,20180209,,[],
HOU,DEN,20180209,,[],
UTA,CHO,20180209,,[],
CHI,MIN,20180209,,"[(""MISS LaVine 25' 3PT Pullup Jump Shot"", 28.8), (""LaVine 25' 3PT Jump Shot (32 PTS) (Grant 11 AST)"", 32.5), (""Butler 2' Driving Layup (38 PTS)"", 34.3), (""'LaVine Free Throw 1 of 3 (33 PTS)'"", 21.6), (""'LaVine Free Throw 2 of 3 (34 PTS)'"", 22.8), (""'LaVine Free Throw 3 of 3 (35 PTS)'"", 20.4), (""MISS Towns 26' 3PT Jump Shot"", 69.9), (""'MISS Butler  3PT Jump Shot'"", 96.0)]",
SAC,POR,20180209,,[],
ORL,MIL,20180210,,"[(""MISS Hezonja 26' 3PT Pullup Jump Shot"", 21.3)]",
PHI,LAC,20180210,,[],
CHI,WAS,20180210,,[],
DAL,LAL,20180210,,"[(""'MISS Kleber  3PT Jump Shot'"", 20.7), (""MISS Smith Jr. 25' 3PT Jump Shot"", 21.1), (""MISS Thomas 25' 3PT Jump Shot"", 20.3), (""MISS Caldwell-Pope 25' 3PT Step Back Jump Shot"", 21.1)]",
GSW,SAS,20180210,,[],
ATL,DET,20180211,,"[(""MISS Dorsey 25' 3PT Running Jump Shot"", 22.7), (""MISS Schroder 1' Driving Layup"", 23.0), (""Dedmon 1' Putback Layup (16 PTS)"", 23.0), (""MISS Nelson 22' Pullup Jump Shot"", 21.6)]",
BOS,CLE,20180211,,[],
IND,NYK,20180211,,[],
HOU,DAL,20180211,,[],
MIN,SAC,20180211,,[],
OKC,MEM,20180211,,[],
POR,UTA,20180211,,[],
DET,NOP,20180212,,[],
PHI,NYK,20180212,,[],
CHI,ORL,20180212,,"[(""MISS Markkanen 25' 3PT Jump Shot"", 20.9), (""Hezonja 24' 3PT Jump Shot (24 PTS) (Mack 5 AST)"", 23.8), (""Fournier 25' 3PT Jump Shot (22 PTS) (Mack 6 AST)"", 25.6), (""Portis 26' 3PT Jump Shot (19 PTS) (Grant 7 AST)"", 23.9), (""MISS Fournier 4' Driving Layup"", 20.3), (""MISS LaVine 22' Jump Shot"", 23.7), (""MISS Simmons 3' Driving Layup"", 26.0), (""MISS Markkanen 26' 3PT Jump Shot"", 39.1), (""MISS Hezonja 6' Running Jump Shot"", 32.4), (""'Holiday REBOUND (Off:0 Def:9)'"", 21.4), (""MISS LaVine 19' Jump Shot"", 34.9), (""'Simmons REBOUND (Off:1 Def:3)'"", 24.3), (""LaVine 1' Running Dunk (16 PTS)"", 36.8), (""MISS Hezonja 25' 3PT Jump Shot"", 69.1)]",
UTA,SAS,20180212,,"[(""MISS Green 25' 3PT Jump Shot"", 28.3), (""Green 25' 3PT Jump Shot (13 PTS) (Mills 4 AST)"", 35.5), (""MISS Mitchell 3' Floating Jump Shot"", 25.9), (""Mitchell 1' Layup (22 PTS)"", 27.7), (""MISS Anderson 11' Jump Shot"", 29.9), (""Mitchell 18' Pullup Jump Shot (24 PTS)"", 31.8), (""MISS Ginobili 24' 3PT Jump Shot"", 94.2)]",
GSW,PHO,20180212,,[],
TOR,MIA,20180213,,"[(""MISS Richardson 28' 3PT Driving Floating Bank Jump Shot"", 48.7)]",
MIL,ATL,20180213,,"[(""MISS Ilyasova 27' 3PT Jump Shot"", 25.1), (""MISS Ilyasova 27' 3PT Jump Shot"", 20.6)]",
MIN,HOU,20180213,,[],
OKC,CLE,20180213,,[],
DAL,SAC,20180213,,[],
DEN,SAS,20180213,,[],
DET,ATL,20180214,,[],
ORL,CHO,20180214,,"[(""MISS Williams 26' 3PT Jump Shot"", 21.7), (""MISS Fournier 26' 3PT Jump Shot"", 24.7), (""MISS Hezonja 27' 3PT Jump Shot"", 31.3), (""MISS Hezonja 17' Jump Shot"", 20.3), (""MISS Simmons 26' 3PT Jump Shot"", 38.3), (""Biyombo 2' Layup (9 PTS)"", 24.8), (""Walker 25' 3PT Jump Shot (20 PTS) (Batum 7 AST)"", 40.5), (""MISS Augustin 25' 3PT Jump Shot"", 41.4), (""MISS Fournier 27' 3PT Jump Shot"", 43.6)]",
PHI,MIA,20180214,,"[(""Redick 25' 3PT Jump Shot (12 PTS) (Simmons 10 AST)"", 20.5), (""MISS Wade 24' 3PT Step Back Jump Shot"", 47.6), (""Redick 19' Fadeaway Jumper (14 PTS)"", 23.4), (""MISS Ellington 25' 3PT Jump Shot"", 33.5), (""MISS Wade 26' 3PT Jump Shot"", 94.2)]",
NYK,WAS,20180214,,[],
BOS,LAC,20180214,,[],
CHI,TOR,20180214,,[],
HOU,SAC,20180214,,[],
MEM,OKC,20180214,,"[(""'MISS Martin  3PT Jump Shot'"", 20.9), (""Evans 26' 3PT Step Back Bank Jump Shot (23 PTS) (Gasol 9 AST)"", 20.1), (""Anthony 26' 3PT Jump Shot (19 PTS) (Westbrook 15 AST)"", 29.2)]",
NOP,LAL,20180214,,[],
UTA,PHO,20180214,,[],
POR,GSW,20180214,,"[(""MISS Durant 24' 3PT Pullup Jump Shot"", 39.4), (""MISS Durant 17' Step Back Jump Shot"", 24.2), (""'MISS Thompson  3PT Jump Shot'"", 49.0)]",
MIL,DEN,20180215,,[],
MIN,LAL,20180215,,[],
ORL,NYK,20180222,,[],
CLE,WAS,20180222,,[],
CHI,PHI,20180222,,"[(""'Simmons Free Throw 1 of 2 (31 PTS)'"", 31.1), (""'Simmons Free Throw 2 of 2 (32 PTS)'"", 29.2), (""MISS Portis 6' Jump Shot"", 78.5), (""MISS Valentine 10' Jump Shot"", 93.4)]",
