gameid,date,away_team,home_team,box_score
320219011,20120219,CHA,IND,"[('Collison,Darren', '29:03', '2', '.333', '1', '1.000', '6', '1.000', '11', '0', '2', '6', '1', '0', '1'), ('Hibbert,Roy', '26:26', '7', '.875', '0', '', '4', '.667', '18', '3', '14', '1', '1', '1', '3'), ('Granger,Danny', '26:25', '5', '.357', '0', '.000', '4', '.800', '14', '1', '4', '1', '0', '1', '2'), ('West,David', '22:43', '7', '.700', '0', '', '0', '', '14', '1', '8', '3', '1', '3', '1'), ('George,Paul', '22:05', '3', '.300', '1', '.333', '0', '', '7', '1', '7', '1', '1', '2', '1'), ('Stephenson,Lance', '23:12', '3', '.600', '1', '1.000', '0', '', '7', '2', '5', '3', '4', '0', '4'), ('Hansbrough,Tyler', '22:23', '3', '.750', '0', '', '7', '.700', '13', '2', '4', '0', '1', '1', '3'), ('Price,A.J.', '21:40', '2', '.286', '1', '.333', '0', '', '5', '1', '3', '5', '2', '0', '1'), ('Jones,Dahntay', '21:35', '5', '.625', '2', '1.000', '0', '', '12', '1', '1', '1', '0', '0', '0'), ('Amundson,Lou', '12:40', '1', '.250', '0', '', '2', '.667', '4', '1', '4', '0', '0', '1', '0'), ('Ayres,Jeff', '6:08', '1', '1.000', '0', '', '1', '.500', '3', '0', '1', '1', '0', '0', '1'), ('Foster,Jeff', '5:40', '0', '.000', '0', '', '0', '', '0', '2', '2', '0', '0', '0', '0'), ('IND', '240', '39', '.500', '6', '.375', '24', '.750', '108', '15', '55', '22', '11', '9', '17')],[('Augustin,D.J.', '31:30', '3', '.250', '2', '.286', '1', '1.000', '9', '0', '3', '4', '0', '0', '3'), ('Biyombo,Bismack', '24:15', '0', '.000', '0', '', '0', '.000', '0', '2', '8', '2', '2', '2', '2'), ('Williams,Reggie', '24:09', '3', '.429', '0', '.000', '0', '.000', '6', '1', '5', '1', '1', '0', '1'), ('Maggette,Corey', '20:01', '4', '.286', '0', '.000', '2', '.500', '10', '0', '2', '0', '0', '0', '1'), ('Diaw,Boris', '17:19', '0', '.000', '0', '', '0', '', '0', '1', '2', '4', '0', '0', '4'), ('Brown,Derrick', '27:59', '6', '.667', '0', '', '4', '.800', '16', '0', '1', '0', '0', '1', '0'), ('Walker,Kemba', '25:35', '6', '.462', '1', '.167', '2', '1.000', '15', '0', '1', '5', '2', '0', '1'), ('White,D.J.', '24:50', '4', '.571', '0', '', '2', '1.000', '10', '1', '5', '0', '0', '1', '1'), ('Diop,DeSagana', '15:59', '0', '.000', '0', '', '0', '', '0', '0', '2', '1', '0', '0', '4'), ('Carroll,Matt', '9:45', '1', '.333', '0', '', '0', '', '2', '0', '0', '0', '1', '1', '0'), ('Mullens,Byron', '7:46', '0', '', '0', '', '2', '1.000', '2', '0', '0', '1', '0', '0', '1'), ('Thomas,Tyrus', '5:51', '0', '.000', '0', '', '0', '', '0', '0', '1', '0', '0', '0', '0'), ('Higgins,Cory', '5:01', '1', '1.000', '1', '1.000', '0', '', '3', '0', '1', '1', '0', '0', '0'), ('CHA', '240', '28', '.373', '4', '.235', '13', '.591', '73', '5', '31', '19', '6', '5', '18')]"
320219010,20120219,UTA,HOU,"[('Martin,Kevin', '39:40', '4', '.444', '0', '.000', '3', '.600', '11', '1', '3', '3', '0', '0', '1'), ('Scola,Luis', '39:00', '12', '.600', '0', '', '2', '1.000', '26', '2', '9', '3', '1', '0', '4'), ('Lowry,Kyle', '37:55', '9', '.692', '7', '.875', '7', '1.000', '32', '0', '1', '9', '1', '0', '1'), ('Patterson,Patrick', '27:26', '4', '.444', '0', '', '0', '.000', '8', '4', '7', '1', '0', '0', '0'), ('Parsons,Chandler', '27:16', '2', '.400', '1', '.333', '2', '.500', '7', '1', '4', '2', '1', '0', '1'), ('Lee,Courtney', '20:34', '2', '.400', '2', '.667', '2', '.667', '8', '0', '3', '0', '0', '0', '1'), ('Dalembert,Samuel', '17:52', '2', '.667', '0', '', '0', '', '4', '0', '5', '0', '1', '2', '2'), ('Smith,Greg', '11:43', '1', '.500', '0', '', '0', '', '2', '1', '3', '0', '0', '4', '0'), ('Dragic,Goran', '10:05', '1', '.250', '0', '.000', '0', '', '2', '1', '1', '0', '2', '0', '2'), ('Budinger,Chase', '8:30', '0', '.000', '0', '.000', '1', '.500', '1', '0', '2', '0', '0', '0', '1'), ('HOU', '240', '37', '.514', '10', '.526', '17', '.708', '101', '10', '38', '18', '6', '6', '13')],[('Millsap,Paul', '35:05', '8', '.500', '0', '.000', '6', '1.000', '22', '2', '4', '1', '3', '1', '3'), ('Bell,Raja', '34:51', '4', '.800', '3', '1.000', '0', '', '11', '0', '1', '2', '0', '0', '0'), ('Jefferson,Al', '33:58', '10', '.500', '0', '', '3', '.750', '23', '3', '11', '2', '0', '2', '0'), ('Harris,Devin', '26:26', '3', '.500', '1', '.500', '2', '1.000', '9', '0', '1', '4', '3', '1', '5'), ('Hayward,Gordon', '21:18', '1', '.250', '0', '.000', '2', '1.000', '4', '1', '3', '4', '0', '0', '1'), ('Watson,Earl', '24:31', '0', '.000', '0', '.000', '0', '', '0', '2', '3', '1', '2', '0', '0'), ('Miles,C.J.', '21:39', '1', '.200', '1', '1.000', '0', '', '3', '0', '3', '0', '0', '2', '0'), ('Favors,Derrick', '14:05', '1', '.143', '0', '', '3', '.500', '5', '2', '4', '1', '1', '2', '1'), ('Kanter,Enes', '11:59', '3', '.500', '0', '', '0', '', '6', '3', '7', '0', '0', '0', '0'), ('Burks,Alec', '10:12', '0', '.000', '0', '', '0', '', '0', '1', '1', '0', '0', '0', '0'), ('Howard,Josh', '5:03', '1', '.500', '0', '', '0', '', '2', '1', '3', '1', '1', '0', '2'), ('Evans,Jeremy', '0:53', '0', '', '0', '', '0', '', '0', '0', '0', '0', '0', '0', '0'), ('UTA', '240', '32', '.395', '5', '.357', '16', '.800', '85', '15', '41', '16', '10', '8', '12')]"
320219016,20120219,PHI,MIN,"[('Love,Kevin', '41:01', '7', '.304', '0', '.000', '6', '.750', '20', '5', '15', '2', '0', '0', '1'), ('Pekovic,Nikola', '37:04', '4', '.571', '0', '', '9', '.900', '17', '5', '9', '1', '0', '2', '3'), ('Rubio,Ricky', '36:54', '7', '.412', '2', '.500', '6', '1.000', '22', '0', '6', '5', '1', '0', '1'), ('Ridnour,Luke', '30:39', '5', '.500', '0', '.000', '0', '', '10', '1', '3', '3', '1', '0', '0'), ('Johnson,Wesley', '21:51', '0', '.000', '0', '.000', '0', '', '0', '1', '2', '0', '0', '1', '2'), ('Webster,Martell', '21:45', '1', '.333', '1', '.500', '0', '', '3', '0', '5', '0', '2', '1', '1'), ('Barea,J.J.', '21:28', '6', '.500', '0', '.000', '2', '1.000', '14', '1', '1', '2', '0', '0', '1'), ('Williams,Derrick', '17:54', '1', '.333', '0', '', '0', '', '2', '0', '3', '0', '0', '0', '1'), ('Beasley,Michael', '11:25', '2', '.333', '0', '', '0', '', '4', '1', '4', '0', '0', '2', '0'), ('Milicic,Darko', '0:00', '0', '', '0', '', '0', '', '0', '0', '0', '0', '0', '0', '0'), ('MIN', '240', '33', '.388', '3', '.188', '23', '.885', '92', '14', '48', '13', '4', '6', '10')],[('Holiday,Jrue', '39:40', '10', '.500', '0', '.000', '0', '', '20', '1', '5', '2', '3', '0', '1'), ('Iguodala,Andre', '33:43', '5', '.625', '1', '1.000', '2', '.500', '13', '1', '7', '3', '2', '0', '2'), ('Brand,Elton', '33:18', '2', '.222', '0', '', '4', '1.000', '8', '4', '7', '2', '0', '1', '0'), ('Meeks,Jodie', '28:49', '4', '.400', '1', '.200', '0', '', '9', '0', '2', '1', '0', '0', '0'), ('Allen,Lavoy', '20:40', '3', '.500', '0', '', '0', '', '6', '2', '8', '0', '0', '1', '1'), ('Williams,Lou', '27:31', '5', '.417', '1', '.500', '2', '1.000', '13', '1', '3', '2', '1', '1', '2'), ('Young,Thaddeus', '26:25', '5', '.417', '0', '', '0', '', '10', '3', '5', '1', '1', '1', '1'), ('Vucevic,Nikola', '15:37', '4', '.500', '0', '', '0', '', '8', '1', '4', '0', '2', '2', '0'), ('Turner,Evan', '14:17', '2', '.400', '0', '', '0', '', '4', '1', '7', '3', '0', '0', '1'), ('PHI', '240', '40', '.444', '3', '.273', '8', '.800', '91', '14', '48', '14', '9', '6', '8')]"
320219017,20120219,MIL,NJN,"[('Williams,Deron', '36:59', '10', '.417', '3', '.333', '3', '.750', '26', '1', '3', '6', '4', '1', '2'), ('Brooks,MarShon', '35:58', '3', '.214', '0', '.000', '6', '.750', '12', '1', '5', '4', '1', '0', '1'), ('Humphries,Kris', '31:05', '5', '.455', '0', '', '3', '.750', '13', '2', '8', '1', '1', '0', '4'), ('Stevenson,DeShawn', '24:14', '1', '.250', '0', '.000', '0', '', '2', '0', '5', '1', '0', '0', '0'), ('Lopez,Brook', '21:38', '2', '.286', '0', '', '5', '.455', '9', '1', '2', '2', '0', '1', '0'), ('Morrow,Anthony', '37:16', '7', '.636', '2', '.500', '1', '1.000', '17', '0', '1', '0', '2', '0', '0'), ('Williams,Shelden', '26:09', '1', '.125', '0', '', '2', '.667', '4', '9', '15', '0', '1', '0', '0'), ('Gaines,Sundiata', '16:47', '0', '.000', '0', '.000', '2', '1.000', '2', '0', '1', '2', '1', '0', '2'), ('Emmett,Andre', '4:37', '0', '', '0', '', '0', '', '0', '1', '2', '0', '0', '0', '0'), ('Williams,Jordan', '3:32', '0', '', '0', '', '0', '', '0', '0', '0', '0', '1', '0', '0'), ('Petro,Johan', '1:46', '0', '.000', '0', '', '0', '', '0', '1', '1', '0', '0', '0', '1'), ('NJN', '240', '29', '.341', '5', '.217', '22', '.667', '85', '16', '43', '16', '11', '2', '10')],[('Ilyasova,Ersan', '36:16', '11', '.478', '2', '.500', '5', '.833', '29', '13', '25', '0', '1', '1', '1'), ('Livingston,Shaun', '34:08', '1', '.111', '0', '', '8', '.889', '10', '1', '3', '6', '0', '1', '1'), ('Jennings,Brandon', '33:35', '6', '.400', '2', '.500', '3', '1.000', '17', '2', '7', '4', '1', '1', '2'), ('Delfino,Carlos', '33:28', '4', '.400', '3', '.429', '0', '', '11', '0', '4', '4', '2', '0', '5'), ('Leuer,Jon', '17:47', '3', '.600', '0', '.000', '0', '', '6', '2', '2', '1', '0', '0', '0'), ('Mbah a Moute,Luc', '28:40', '5', '.556', '0', '', '2', '.500', '12', '2', '8', '0', '2', '0', '4'), ('Dunleavy,Mike', '17:15', '1', '.250', '0', '.000', '0', '', '2', '0', '0', '0', '0', '0', '1'), ('Udrih,Beno', '17:10', '1', '.200', '0', '.000', '0', '', '2', '0', '0', '1', '0', '0', '3'), ('Brockman,Jon', '9:43', '0', '.000', '0', '', '1', '.500', '1', '1', '2', '0', '0', '0', '0'), ('Jackson,Stephen', '8:24', '1', '.250', '0', '.000', '0', '', '2', '0', '2', '0', '0', '0', '0'), ('Sanders,Larry', '3:34', '0', '', '0', '', '0', '', '0', '0', '0', '0', '0', '0', '0'), ('MIL', '240', '33', '.384', '7', '.368', '19', '.792', '92', '21', '53', '16', '6', '3', '17')]"
320219021,20120219,LAL,PHO,"[('Gortat,Marcin', '41:50', '9', '.600', '0', '', '3', '.600', '21', '3', '15', '1', '1', '0', '2'), ('Nash,Steve', '36:30', '2', '.250', '0', '.000', '4', '1.000', '8', '0', '2', '14', '1', '0', '3'), ('Hill,Grant', '35:31', '5', '.385', '1', '1.000', '4', '1.000', '15', '1', '3', '2', '1', '1', '2'), ('Dudley,Jared', '34:25', '9', '.600', '2', '.333', '5', '.833', '25', '1', '3', '4', '1', '2', '0'), ('Frye,Channing', '27:42', '4', '.571', '3', '.750', '2', '.667', '13', '0', '6', '0', '3', '0', '0'), ('Morris,Markieff', '20:38', '2', '.182', '1', '.333', '5', '.833', '10', '3', '8', '2', '1', '2', '1'), ('Redd,Michael', '14:05', '2', '.250', '0', '.000', '2', '1.000', '6', '0', '0', '0', '0', '0', '0'), ('Telfair,Sebastian', '12:08', '0', '', '0', '', '0', '', '0', '1', '2', '1', '0', '0', '1'), ('Brown,Shannon', '11:59', '1', '.500', '0', '.000', '0', '', '2', '0', '1', '1', '1', '0', '2'), ('Lopez,Robin', '5:12', '0', '.000', '0', '', '2', '1.000', '2', '1', '1', '0', '1', '1', '0'), ('PHO', '240', '34', '.425', '7', '.350', '27', '.844', '102', '10', '41', '25', '10', '6', '11')],[('Bryant,Kobe', '39:51', '11', '.458', '1', '.125', '9', '.750', '32', '1', '7', '5', '2', '0', '10'), ('Gasol,Pau', '36:23', '6', '.545', '0', '', '5', '.833', '17', '1', '12', '6', '1', '0', '2'), ('Bynum,Andrew', '28:23', '7', '.583', '0', '', '2', '.667', '16', '3', '10', '2', '0', '4', '3'), ('World Peace,Metta', '18:56', '1', '.250', '0', '.000', '0', '.000', '2', '0', '2', '0', '0', '0', '0'), ('Fisher,Derek', '18:11', '0', '.000', '0', '', '0', '', '0', '0', '1', '1', '1', '0', '1'), ('Blake,Steve', '29:00', '1', '.500', '0', '', '0', '', '2', '0', '0', '3', '0', '0', '1'), ('Murphy,Troy', '21:37', '3', '.429', '2', '.500', '0', '', '8', '2', '4', '1', '0', '0', '1'), ('Kapono,Jason', '18:46', '1', '.333', '0', '.000', '0', '', '2', '0', '2', '1', '0', '0', '0'), ('Barnes,Matt', '11:20', '2', '.250', '0', '.000', '1', '.500', '5', '0', '4', '2', '1', '1', '0'), ('Goudelock,Andrew', '8:09', '2', '.400', '0', '.000', '0', '', '4', '1', '1', '0', '1', '0', '0'), ('Walton,Luke', '4:18', '0', '', '0', '', '0', '', '0', '1', '1', '0', '1', '0', '0'), ('McRoberts,Josh', '4:17', '0', '', '0', '', '0', '', '0', '0', '1', '0', '0', '0', '0'), ('Morris,Darius', '0:49', '1', '1.000', '0', '', '0', '', '2', '0', '0', '0', '0', '0', '0'), ('LAL', '240', '35', '.449', '3', '.167', '17', '.680', '90', '9', '45', '21', '7', '5', '18')]"
320219025,20120219,DEN,OKC,"[('Durant,Kevin', '45:27', '19', '.679', '5', '.833', '8', '.800', '51', '2', '8', '3', '4', '0', '5'), ('Westbrook,Russell', '43:50', '16', '.552', '3', '.500', '5', '1.000', '40', '1', '4', '9', '0', '1', '2'), ('Ibaka,Serge', '40:41', '6', '.857', '0', '', '2', '.500', '14', '8', '15', '0', '1', '11', '1'), ('Cook,Daequan', '27:02', '1', '.167', '0', '.000', '0', '', '2', '0', '4', '0', '1', '0', '0'), ('Perkins,Kendrick', '20:50', '0', '.000', '0', '', '0', '', '0', '2', '4', '1', '0', '0', '3'), ('Harden,James', '39:22', '2', '.167', '1', '.143', '5', '.833', '10', '0', '4', '6', '1', '0', '1'), ('Collison,Nick', '20:40', '0', '.000', '0', '', '3', '1.000', '3', '2', '2', '1', '0', '0', '0'), ('Mohammed,Nazr', '10:25', '2', '1.000', '0', '', '0', '', '4', '2', '2', '0', '0', '0', '1'), ('Jackson,Reggie', '9:10', '0', '.000', '0', '.000', '0', '', '0', '0', '0', '0', '1', '0', '1'), ('Ivey,Royal', '7:33', '0', '.000', '0', '.000', '0', '', '0', '0', '1', '0', '0', '0', '0'), ('OKC', '265', '46', '.489', '9', '.321', '23', '.821', '124', '17', '44', '20', '8', '12', '14')],[('Lawson,Ty', '45:53', '8', '.471', '1', '.333', '0', '', '17', '3', '4', '7', '0', '0', '2'), ('Afflalo,Arron', '43:04', '10', '.476', '2', '.333', '5', '.833', '27', '2', '7', '5', '2', '0', '3'), ('Brewer,Corey', '29:51', '5', '.357', '0', '.000', '0', '', '10', '0', '4', '3', '3', '0', '3'), ('Mozgov,Timofey', '20:42', '2', '.400', '0', '', '2', '1.000', '6', '1', '4', '0', '0', '1', '0'), ('Faried,Kenneth', '11:16', '0', '.000', '0', '', '0', '', '0', '1', '2', '0', '1', '1', '0'), ('Miller,Andre', '36:06', '9', '.474', '1', '.200', '2', '1.000', '21', '1', '1', '10', '1', '1', '4'), ('Harrington,Al', '31:54', '3', '.333', '2', '.400', '3', '.750', '11', '2', '11', '1', '0', '0', '2'), ('Andersen,Chris', '29:05', '5', '.833', '0', '', '1', '.500', '11', '3', '6', '0', '0', '3', '0'), ('Koufos,Kosta', '13:03', '6', '.857', '0', '', '1', '1.000', '13', '4', '9', '0', '0', '0', '1'), ('Hamilton,Jordan', '4:06', '1', '.500', '0', '', '0', '.000', '2', '1', '3', '0', '0', '0', '0'), ('DEN', '265', '49', '.485', '6', '.273', '14', '.778', '118', '18', '51', '26', '7', '6', '15')]"
320220004,20120220,ATL,CHI,"[('Deng,Luol', '43:44', '4', '.267', '2', '.333', '0', '', '10', '1', '9', '4', '1', '1', '2'), ('Noah,Joakim', '41:51', '2', '.400', '0', '', '1', '.500', '5', '5', '16', '2', '1', '2', '1'), ('Rose,Derrick', '34:54', '8', '.444', '2', '.500', '5', '.556', '23', '1', '5', '6', '0', '0', '4'), ('Boozer,Carlos', '30:21', '7', '.538', '0', '', '2', '1.000', '16', '0', '5', '1', '0', '0', '1'), ('Brewer,Ronnie', '26:34', '4', '.444', '1', '.500', '4', '1.000', '13', '3', '6', '1', '2', '1', '0'), ('Gibson,Taj', '23:20', '3', '.333', '0', '', '0', '', '6', '3', '6', '2', '1', '1', '1'), ('Lucas III,John', '13:49', '3', '.375', '2', '.667', '2', '1.000', '10', '1', '2', '0', '0', '0', '0'), ('James,Mike', '12:38', '3', '.429', '1', '1.000', '0', '', '7', '1', '1', '2', '0', '0', '2'), ('Korver,Kyle', '12:21', '0', '.000', '0', '.000', '0', '', '0', '0', '1', '0', '1', '0', '1'), ('Asik,Omer', '0:28', '0', '', '0', '', '0', '', '0', '0', '0', '0', '0', '0', '0'), ('CHI', '240', '34', '.386', '8', '.400', '14', '.737', '90', '15', '51', '18', '6', '5', '12')],[('Smith,Josh', '45:40', '7', '.333', '0', '.000', '3', '.600', '17', '4', '12', '5', '2', '3', '2'), ('Pachulia,Zaza', '35:56', '2', '.400', '0', '', '4', '.500', '8', '1', '7', '1', '0', '2', '1'), ('Johnson,Joe', '26:14', '5', '.455', '0', '.000', '2', '1.000', '12', '0', '2', '4', '0', '0', '2'), ('Teague,Jeff', '21:52', '2', '.667', '2', '1.000', '0', '', '6', '0', '0', '1', '2', '0', '2'), ('Green,Willie', '18:18', '3', '.500', '0', '.000', '0', '', '6', '0', '1', '1', '0', '0', '1'), ('Hinrich,Kirk', '29:42', '2', '.250', '1', '.250', '0', '.000', '5', '1', '4', '2', '3', '0', '2'), ('Pargo,Jannero', '26:08', '7', '.583', '5', '.625', '0', '', '19', '2', '5', '1', '1', '0', '2'), ('McGrady,Tracy', '21:46', '2', '.667', '1', '1.000', '1', '.250', '6', '0', '5', '3', '0', '3', '2'), ('Radmanovic,Vladimir', '11:41', '0', '.000', '0', '.000', '0', '', '0', '0', '5', '1', '0', '2', '0'), ('Johnson,Ivan', '2:15', '0', '', '0', '', '0', '', '0', '0', '0', '0', '0', '0', '0'), ('Dampier,Erick', '0:28', '0', '', '0', '', '0', '', '0', '0', '0', '0', '0', '0', '0'), ('ATL', '240', '30', '.405', '9', '.360', '10', '.476', '79', '8', '41', '19', '8', '10', '14')]"
320220018,20120220,NJN,NYK,"[('Anthony,Carmelo', '37:00', '4', '.364', '0', '', '3', '.500', '11', '0', '3', '6', '1', '0', '6'), ('Lin,Jeremy', '36:21', '7', '.389', '2', '.500', '5', '.833', '21', '0', '7', '9', '4', '0', '3'), (""Stoudemire,Amar'e"", '35:40', '7', '.412', '0', '.000', '3', '1.000', '17', '1', '4', '2', '0', '1', '1'), ('Fields,Landry', '32:17', '5', '.500', '0', '.000', '0', '.000', '10', '3', '11', '1', '1', '0', '1'), ('Chandler,Tyson', '24:20', '4', '.800', '0', '', '6', '1.000', '14', '5', '8', '1', '2', '2', '3'), ('Smith,J.R.', '24:19', '2', '.250', '0', '.000', '0', '', '4', '0', '4', '3', '1', '0', '1'), ('Jeffries,Jared', '23:48', '1', '.250', '0', '', '2', '.500', '4', '2', '5', '0', '0', '3', '0'), ('Novak,Steve', '16:35', '3', '.300', '2', '.250', '0', '', '8', '0', '0', '0', '0', '0', '0'), ('Davis,Baron', '9:40', '1', '.500', '1', '1.000', '0', '', '3', '0', '0', '1', '0', '0', '1'), ('NYK', '240', '34', '.400', '5', '.238', '19', '.731', '92', '11', '42', '23', '9', '6', '16')],[('Humphries,Kris', '43:51', '5', '.357', '0', '', '4', '.571', '14', '4', '14', '0', '0', '1', '1'), ('Brooks,MarShon', '37:57', '7', '.467', '2', '.400', '2', '1.000', '18', '0', '3', '4', '1', '0', '3'), ('Williams,Deron', '33:40', '10', '.455', '8', '.571', '10', '.833', '38', '2', '4', '6', '1', '0', '3'), ('Williams,Shelden', '31:14', '1', '.250', '0', '', '0', '.000', '2', '4', '10', '1', '1', '0', '2'), ('Stevenson,DeShawn', '27:31', '4', '.500', '3', '.429', '0', '', '11', '0', '4', '1', '0', '0', '2'), ('Morrow,Anthony', '29:15', '2', '.250', '1', '.250', '4', '1.000', '9', '0', '2', '1', '3', '1', '3'), ('Petro,Johan', '20:01', '0', '.000', '0', '', '0', '', '0', '2', '5', '2', '0', '1', '1'), ('Gaines,Sundiata', '16:19', '3', '.375', '1', '1.000', '1', '.500', '8', '0', '4', '4', '3', '0', '2'), ('Emmett,Andre', '0:12', '0', '', '0', '', '0', '', '0', '0', '0', '0', '0', '0', '0'), ('NJN', '240', '32', '.390', '15', '.484', '21', '.724', '100', '12', '46', '19', '9', '3', '17')]"
320220006,20120220,BOS,DAL,"[('Nowitzki,Dirk', '30:06', '10', '.417', '1', '.333', '5', '1.000', '26', '2', '16', '1', '1', '2', '1'), ('Carter,Vince', '26:58', '2', '.286', '0', '.000', '0', '', '4', '0', '1', '3', '1', '0', '1'), ('Marion,Shawn', '26:13', '5', '.500', '0', '', '1', '.500', '11', '2', '4', '0', '2', '0', '2'), ('Kidd,Jason', '22:42', '2', '.400', '2', '.400', '0', '', '6', '0', '2', '8', '3', '0', '1'), ('Haywood,Brendan', '16:54', '2', '.400', '0', '', '1', '.500', '5', '3', '8', '0', '0', '0', '0'), ('Terry,Jason', '31:40', '6', '.545', '4', '.571', '0', '', '16', '1', '5', '6', '0', '0', '0'), ('Jones,Dominique', '25:18', '3', '.375', '0', '', '1', '1.000', '7', '1', '4', '5', '0', '0', '1'), ('Wright,Brandan', '22:55', '4', '.571', '0', '', '1', '.500', '9', '2', '5', '1', '0', '3', '0'), ('Odom,Lamar', '19:31', '2', '.250', '0', '.000', '0', '', '4', '0', '4', '2', '2', '1', '0'), ('Mahinmi,Ian', '11:10', '0', '.000', '0', '', '1', '.500', '1', '1', '2', '0', '0', '0', '2'), ('Cardinal,Brian', '3:34', '0', '.000', '0', '.000', '0', '', '0', '0', '0', '0', '0', '0', '0'), ('Jianlian,Yi', '2:59', '0', '.000', '0', '.000', '0', '', '0', '0', '0', '0', '0', '0', '0'), ('DAL', '240', '36', '.404', '7', '.280', '10', '.714', '89', '12', '51', '26', '9', '6', '8')],[('Allen,Ray', '37:02', '6', '.400', '1', '.200', '2', '1.000', '15', '0', '5', '3', '0', '0', '2'), ('Bradley,Avery', '33:17', '6', '.545', '0', '', '0', '', '12', '1', '4', '2', '1', '0', '1'), ('Pierce,Paul', '33:16', '7', '.538', '1', '.333', '5', '.714', '20', '0', '4', '2', '4', '0', '5'), (""O'Neal,Jermaine"", '19:12', '0', '.000', '0', '', '0', '', '0', '0', '3', '0', '0', '4', '1'), ('Wilcox,Chris', '13:16', '1', '.333', '0', '', '0', '', '2', '0', '1', '0', '0', '0', '2'), ('Pietrus,Mickael', '34:09', '2', '.250', '2', '.333', '0', '', '6', '1', '12', '4', '0', '0', '2'), ('Stiemsma,Greg', '17:27', '0', '.000', '0', '', '1', '.500', '1', '2', '5', '1', '0', '1', '2'), ('Dooling,Keyon', '16:30', '1', '.333', '1', '.500', '0', '', '3', '0', '1', '3', '0', '0', '1'), ('Johnson,JaJuan', '16:06', '4', '.571', '0', '', '0', '', '8', '1', '5', '1', '0', '0', '0'), ('Pavlovic,Sasha', '8:39', '0', '.000', '0', '.000', '0', '', '0', '0', '3', '0', '0', '1', '0'), (""Moore,E'Twaun"", '6:49', '2', '.400', '2', '.500', '0', '', '6', '0', '0', '1', '0', '0', '0'), ('Daniels,Marquis', '4:17', '0', '.000', '0', '', '0', '', '0', '0', '1', '0', '0', '0', '0'), ('BOS', '240', '29', '.392', '7', '.292', '8', '.727', '73', '5', '44', '17', '5', '6', '16')]"
320220010,20120220,MEM,HOU,"[('Lowry,Kyle', '46:58', '7', '.412', '3', '.429', '7', '1.000', '24', '3', '7', '9', '4', '0', '4'), ('Parsons,Chandler', '37:33', '4', '.364', '1', '.250', '0', '', '9', '0', '7', '3', '1', '1', '1'), ('Martin,Kevin', '34:18', '8', '.615', '2', '.667', '4', '.667', '22', '1', '1', '3', '1', '0', '1'), ('Scola,Luis', '20:46', '5', '.714', '0', '', '0', '', '10', '0', '2', '2', '0', '1', '1'), ('Dalembert,Samuel', '19:50', '4', '1.000', '0', '', '1', '.500', '9', '1', '6', '0', '0', '0', '1'), ('Patterson,Patrick', '30:14', '4', '.400', '0', '.000', '0', '', '8', '2', '9', '1', '0', '0', '0'), ('Lee,Courtney', '23:58', '1', '.167', '1', '.200', '6', '1.000', '9', '0', '1', '1', '1', '1', '0'), ('Dragic,Goran', '14:48', '2', '.333', '0', '.000', '2', '.500', '6', '3', '3', '2', '2', '0', '3'), ('Smith,Greg', '11:35', '0', '', '0', '', '0', '', '0', '0', '0', '0', '0', '0', '0'), ('HOU', '240', '35', '.473', '7', '.318', '20', '.800', '97', '10', '36', '21', '9', '3', '11')],[('Gay,Rudy', '40:53', '9', '.409', '0', '.000', '5', '1.000', '23', '2', '7', '3', '1', '1', '2'), ('Conley,Mike', '40:14', '7', '.538', '2', '.500', '0', '', '16', '0', '3', '3', '2', '1', '4'), ('Gasol,Marc', '38:14', '3', '.375', '0', '', '5', '.833', '11', '2', '7', '5', '0', '1', '2'), ('Speights,Marreese', '30:08', '6', '.750', '0', '', '0', '', '12', '1', '7', '0', '0', '0', '0'), ('Allen,Tony', '24:37', '5', '.455', '0', '', '0', '.000', '10', '4', '5', '2', '2', '0', '2'), ('Mayo,O.J.', '31:36', '3', '.250', '0', '.000', '0', '.000', '6', '0', '4', '3', '1', '0', '0'), ('Cunningham,Dante', '15:37', '2', '1.000', '0', '', '2', '1.000', '6', '1', '4', '0', '0', '0', '0'), ('Pondexter,Quincy', '9:57', '3', '1.000', '1', '1.000', '2', '1.000', '9', '1', '1', '0', '0', '0', '1'), ('Pargo,Jeremy', '8:43', '0', '', '0', '', '0', '', '0', '0', '0', '1', '0', '0', '2'), ('MEM', '240', '38', '.481', '3', '.231', '14', '.778', '93', '11', '38', '17', '6', '3', '13')]"
